price,location
44995,losangeles
39995,losangeles
44995,losangeles
79995,losangeles
47995,losangeles
1500,chicago
17995,chicago
14000,chicago
16995,chicago
32995,chicago
32995,chicago
23995,chicago
29995,chicago
2000,chicago
24300,chicago
17800,chicago
62900,chicago
500,chicago
3950,chicago
3500,houston
7900,houston
12500,houston
39995,houston
85000,houston
4900,houston
38900,houston
84900,houston
29000,houston
62200,houston
695,houston
39000,houston
447,houston
34500,houston
13000,houston
13009,houston
22900,houston
30303,philadelphia
6200,sandiego
38950,sandiego
17000,sandiego
17800,sandiego
18500,sandiego
9998,sandiego
10997,sandiego
8998,sandiego
9999,sandiego
13999,sandiego
29998,sandiego
22497,sandiego
11997,sandiego
8798,sandiego
32995,losangeles
32995,losangeles
189995,losangeles
89995,losangeles
79995,losangeles
59995,losangeles
39995,losangeles
64995,losangeles
89995,losangeles
8000,losangeles
89995,losangeles
89995,losangeles
84995,losangeles
8000,losangeles
96995,losangeles
59995,losangeles
8000,losangeles
20,chicago
8600,chicago
4000,chicago
7500,chicago
175,chicago
2556,chicago
12500,chicago
29875,chicago
42485,chicago
10500,chicago
3850,chicago
10500,chicago
10500,chicago
6000,chicago
89000,chicago
89995,sfbay
3750,dallas
129900,houston
83990,houston
72900,houston
69000,houston
39950,houston
84900,houston
89900,houston
22689,houston
7500,houston
81859,houston
24995,houston
500,houston
99995,houston
27643,houston
27643,houston
19500,philadelphia
19500,philadelphia
18500,philadelphia
8495,philadelphia
38900,philadelphia
45995,philadelphia
353837,philadelphia
28284,philadelphia
26650,philadelphia
23495,philadelphia
29959,philadelphia
11900,philadelphia
20900,philadelphia
181380,philadelphia
34565,philadelphia
124610,philadelphia
82378,philadelphia
64995,losangeles
99995,losangeles
8000,losangeles
79995,losangeles
199995,losangeles
86995,losangeles
8000,losangeles
42995,losangeles
84995,losangeles
8000,losangeles
75995,losangeles
2500,losangeles
150000,losangeles
17000,losangeles
400,losangeles
350,losangeles
33888,sfbay
50,sfbay
6999,sfbay
75,sfbay
6000,sfbay
73950,sfbay
27995,sfbay
1400,sfbay
89900,sfbay
1500,sfbay
1,sfbay
1800,sfbay
38900,sfbay
27500,sfbay
45,dallas
19995,dallas
115,dallas
175000,dallas
29995,dallas
4400,dallas
22689,dallas
19900,dallas
4400,dallas
40,dallas
1346,dallas
16997,dallas
18977,dallas
10000,dallas
1000,dallas
115,dallas
14997,dallas
139995,houston
69995,houston
25995,houston
6995,houston
94995,houston
54995,houston
41000,houston
42489,houston
10700,houston
15500,houston
23500,houston
17500,houston
14900,houston
8400,houston
14500,houston
15700,houston
168185,philadelphia
116023,philadelphia
16490,philadelphia
10000,philadelphia
4000,philadelphia
25000,philadelphia
20000,philadelphia
1,philadelphia
999,philadelphia
4850,philadelphia
27000,philadelphia
15000,philadelphia
2800,philadelphia
34990,losangeles
68995,losangeles
34995,losangeles
29990,losangeles
3800,losangeles
650,losangeles
45000,losangeles
64995,losangeles
1000,losangeles
9000,losangeles
50,losangeles
95,losangeles
135,losangeles
4200,losangeles
6788,losangeles
33000,losangeles
13800,losangeles
57995,sanantonio
29888,sfbay
5500,sfbay
250,sfbay
18900,sfbay
90,sfbay
600,sfbay
53888,sfbay
18900,sfbay
33995,sfbay
35,sfbay
32990,sfbay
59000,sfbay
39500,sfbay
89990,sfbay
17450,sfbay
18588,sfbay
18999,sfbay
28000,phoenix
14513,dallas
19900,dallas
115,dallas
6500,dallas
4950,dallas
27995,dallas
4950,dallas
21477,dallas
135,dallas
800,dallas
69995,dallas
38977,dallas
135,dallas
129995,dallas
10700,houston
10200,houston
5000,houston
39000,houston
8900,houston
8900,houston
12000,houston
11995,houston
14500,houston
19900,houston
24900,houston
28900,houston
32900,houston
14994,houston
22900,houston
23995,philadelphia
18500,philadelphia
13500,philadelphia
1,philadelphia
300,philadelphia
1800,philadelphia
16500,philadelphia
3200,philadelphia
29500,philadelphia
7000,philadelphia
250,philadelphia
50000,philadelphia
7300,philadelphia
75,philadelphia
20400,philadelphia
10500,philadelphia
14995,philadelphia
18000,losangeles
3800,losangeles
74000,losangeles
50498,losangeles
28000,losangeles
6500,losangeles
9882,losangeles
85,losangeles
12975,sanantonio
12675,sanantonio
31525,sanantonio
19995,sanantonio
26995,sanantonio
27691,sanantonio
12975,sanantonio
38995,sanantonio
22995,sanantonio
19995,sanantonio
25995,sanantonio
16935,sanantonio
9995,sanantonio
38995,sanantonio
31525,sanantonio
21995,sanantonio
12675,sanantonio
18488,sfbay
64990,sfbay
79990,sfbay
280,sfbay
12500,sfbay
49000,sfbay
50,sfbay
52495,sfbay
27500,sfbay
39500,sfbay
82888,sfbay
64900,sfbay
39900,sfbay
9000,sfbay
89900,sfbay
39900,sfbay
31888,sfbay
59900,sfbay
1200,phoenix
10500,phoenix
14500,phoenix
32000,phoenix
18990,phoenix
12550,phoenix
18995,phoenix
11990,phoenix
19990,phoenix
32990,phoenix
12990,phoenix
4500,phoenix
18918,phoenix
27995,phoenix
34997,phoenix
16000,dallas
17997,dallas
29995,dallas
34900,dallas
52477,dallas
155,dallas
6500,dallas
29997,dallas
155,dallas
2500,dallas
5200,dallas
28500,dallas
34777,dallas
110,dallas
56977,dallas
1700,dallas
7999,philadelphia
1,philadelphia
1,philadelphia
20500,philadelphia
5200,philadelphia
6700,philadelphia
4500,philadelphia
500,philadelphia
10000,philadelphia
41995,philadelphia
399126,philadelphia
27995,philadelphia
89995,philadelphia
8995,philadelphia
8600,sanantonio
56744,sanantonio
7400,sanantonio
24355,sanantonio
12125,sanantonio
54995,sanantonio
46995,sanantonio
19995,sanantonio
56995,sanantonio
17995,sanantonio
39995,sanantonio
25995,sanantonio
22995,sanantonio
21995,sanantonio
79900,sfbay
39900,sfbay
19900,sfbay
5200,sfbay
69900,sfbay
10500,sfbay
109900,sfbay
89995,sfbay
34999,sfbay
34999,sfbay
1,sfbay
45999,sfbay
9500,sfbay
17985,sfbay
35995,sfbay
29997,phoenix
109995,phoenix
58995,phoenix
106335,phoenix
59997,phoenix
105997,phoenix
17997,phoenix
8500,phoenix
89000,phoenix
29995,phoenix
25995,phoenix
14000,phoenix
26990,phoenix
14990,phoenix
90,dallas
12995,dallas
155,dallas
28900,dallas
133447,dallas
19996,dallas
110,dallas
14400,dallas
11500,dallas
49454,dallas
90,dallas
18995,dallas
19239,dallas
18995,dallas
155,dallas
54900,philadelphia
29995,philadelphia
6995,philadelphia
41900,philadelphia
28284,philadelphia
94900,philadelphia
103950,philadelphia
44335,philadelphia
87506,philadelphia
28501,philadelphia
143406,philadelphia
138415,philadelphia
19172,philadelphia
19172,philadelphia
28885,sanantonio
16680,sanantonio
12995,sanantonio
9995,sanantonio
9995,sanantonio
9500,sanantonio
24995,sanantonio
16500,sanantonio
26995,sanantonio
13125,sanantonio
19995,sanantonio
26125,sanantonio
25995,sanantonio
12995,sanantonio
46995,sanantonio
65999,sfbay
25990,phoenix
20990,phoenix
15995,phoenix
24990,phoenix
17569,phoenix
39990,phoenix
11990,phoenix
8995,phoenix
12995,phoenix
20990,phoenix
15581,phoenix
16995,phoenix
28000,phoenix
4000,phoenix
1,phoenix
25995,dallas
8500,dallas
18500,dallas
16995,dallas
85000,dallas
65000,dallas
31500,dallas
52000,dallas
8900,dallas
64900,dallas
32000,dallas
36541,philadelphia
103402,philadelphia
13125,sanantonio
37595,sanantonio
30988,sanantonio
25995,sanantonio
22695,sanantonio
23995,sanantonio
18995,sanantonio
33995,sanantonio
19995,sanantonio
25995,sanantonio
46995,sanantonio
26125,sanantonio
14125,sanantonio
21125,sanantonio
21000,phoenix
32500,phoenix
32500,phoenix
32500,phoenix
1300,phoenix
32500,phoenix
23900,phoenix
47900,phoenix
23900,phoenix
24900,phoenix
27990,phoenix
21990,phoenix
42990,phoenix
75,phoenix
2500,phoenix
95000,phoenix
57995,sanantonio
25595,sanantonio
38995,sanantonio
12995,sanantonio
23995,sanantonio
31995,sanantonio
24355,sanantonio
26995,sanantonio
31995,sanantonio
25995,sanantonio
26125,sanantonio
23995,sanantonio
27691,sanantonio
26995,sanantonio
27990,phoenix
550,phoenix
280,phoenix
32990,phoenix
14990,phoenix
24990,phoenix
12990,phoenix
75,phoenix
38990,phoenix
9995,phoenix
11995,phoenix
19990,phoenix
26990,phoenix
9900,phoenix
27691,sanantonio
38995,sanantonio
26995,sanantonio
47995,sanantonio
19995,sanantonio
47995,sanantonio
25995,sanantonio
9995,sanantonio
57995,sanantonio
31525,sanantonio
12675,sanantonio
54995,sanantonio
34995,sanantonio
56995,sanantonio
21995,sanantonio
39995,sanantonio
19995,sanantonio
488,phoenix
7995,phoenix
20990,phoenix
27990,phoenix
24990,phoenix
38990,phoenix
29990,phoenix
12995,phoenix
23990,phoenix
18000,phoenix
26000,phoenix
20,phoenix
500,phoenix
39900,phoenix
54995,sanantonio
6000,sanantonio
1650,phoenix
78900,phoenix
24500,phoenix
10997,sandiego
39997,sandiego
34998,sandiego
19997,sandiego
44997,sandiego
9997,sandiego
18999,sandiego
17997,sandiego
9998,sandiego
12998,sandiego
11998,sandiego
44998,sandiego
15500,sandiego
15500,sandiego
26995,sandiego
100,losangeles
24995,sandiego
4600,sandiego
23995,sandiego
11500,sandiego
38000,sandiego
7400,sandiego
11500,sandiego
500,sandiego
23995,sandiego
39995,sandiego
13990,sandiego
25800,sandiego
60,sandiego
32990,sandiego
32990,sandiego
4600,losangeles
19500,losangeles
30,losangeles
9600,losangeles
763,losangeles
1165,losangeles
14369,losangeles
45000,losangeles
45000,losangeles
45000,losangeles
45000,losangeles
45000,losangeles
45000,losangeles
5000,losangeles
4900,losangeles
10500,losangeles
59990,sandiego
295,sandiego
10,sandiego
18000,sandiego
5150,sandiego
149,sandiego
26000,sandiego
59000,sandiego
15500,sandiego
9000,sandiego
9000,sandiego
65000,sandiego
24500,sandiego
23800,sandiego
20400,sandiego
113500,sandiego
15995,losangeles
39990,losangeles
920,losangeles
1165,losangeles
59995,losangeles
29990,losangeles
13835,losangeles
39990,losangeles
7895,losangeles
500,losangeles
39990,losangeles
3990,losangeles
1990,losangeles
8300,sandiego
13200,sandiego
11600,sandiego
600,sandiego
895,sandiego
45,sandiego
27900,sandiego
21900,sandiego
15500,sandiego
100,sandiego
100,sandiego
400,sandiego
20000,sandiego
6900,sandiego
550,sandiego
250,sandiego
13990,losangeles
24900,losangeles
2020,losangeles
39990,losangeles
47995,losangeles
23996,losangeles
21990,losangeles
43995,losangeles
21990,losangeles
79990,losangeles
1,losangeles
1,losangeles
10000,losangeles
300,losangeles
300,losangeles
4200,sandiego
3000,sandiego
60,sandiego
100,sandiego
95000,sandiego
48999,sandiego
2500,sandiego
150,sandiego
2800,sandiego
2800,sandiego
3900,sandiego
93,sandiego
3900,sandiego
23000,sandiego
60,sandiego
12000,losangeles
12000,losangeles
150,losangeles
150,losangeles
150,losangeles
150,losangeles
150,losangeles
150,losangeles
19995,losangeles
6699,losangeles
160,losangeles
189995,losangeles
89995,losangeles
179995,losangeles
1,sandiego
399,sandiego
6300,sandiego
109995,losangeles
159995,losangeles
180,losangeles
21000,losangeles
10000,losangeles
900,losangeles
6700,losangeles
33000,losangeles
2800,losangeles
45000,losangeles
45000,losangeles
45000,losangeles
20,losangeles
160,losangeles
599,losangeles
8500,losangeles
92000,losangeles
215,losangeles
53500,losangeles
1,losangeles
1,losangeles
60000,losangeles
3000,losangeles
12000,losangeles
26990,losangeles
12900,losangeles
54995,losangeles
23900,losangeles
61000,losangeles
11000,losangeles
42500,losangeles
98891,losangeles
51891,losangeles
104891,losangeles
97891,losangeles
94891,losangeles
17900,houston
13500,houston
15900,houston
11000,houston
7250,houston
60,houston
105,houston
13600,houston
13600,houston
12500,houston
5200,houston
150000,houston
13800,houston
183,houston
18500,houston
6750,houston
27500,houston
1500,houston
3000,chicago
500,houston
375,houston
8500,houston
4995,houston
45000,houston
800,houston
18500,houston
89,houston
7500,houston
7000,houston
20500,houston
475,houston
4500,houston
5000,houston
17500,houston
6600,houston
22900,chicago
13900,chicago
29900,chicago
10995,chicago
42,chicago
350,chicago
5,chicago
6,chicago
9500,chicago
180,chicago
3000,chicago
4100,chicago
875,chicago
50,chicago
8000,chicago
75,chicago
20,houston
4900,houston
8950,houston
17000,houston
6500,houston
7400,houston
19500,houston
500,houston
1,houston
10000,houston
6000,houston
50,houston
1400,houston
9995,houston
1,houston
8000,chicago
29995,chicago
2000,chicago
2500,chicago
9200,chicago
14500,chicago
14500,chicago
17195,chicago
500,chicago
7900,chicago
5600,chicago
13500,chicago
7900,chicago
19990,chicago
11900,chicago
12900,chicago
11000,houston
10500,houston
18000,houston
85000,houston
300,houston
47300,houston
25990,chicago
12900,chicago
6900,chicago
5500,chicago
20890,chicago
12900,chicago
11900,chicago
24895,chicago
5500,chicago
54837,chicago
10000,chicago
5600,chicago
6900,chicago
8000,chicago
3500,chicago
6500,chicago
28500,chicago
79,chicago
140,chicago
125,chicago
53,chicago
21,chicago
25,chicago
10,chicago
25,chicago
18,chicago
21,chicago
20,chicago
10,chicago
9400,chicago
8900,chicago
7500,chicago
4000,chicago
5200,chicago
19995,chicago
33999,chicago
10000,chicago
6300,chicago
41000,chicago
1,chicago
1,chicago
6300,chicago
1700,chicago
9400,chicago
6500,chicago
15250,chicago
4500,chicago
6500,chicago
6000,chicago
2495,chicago
49900,chicago
2495,chicago
18500,chicago
1500,chicago
4500,chicago
20000,chicago
18000,chicago
160,chicago
10000,chicago
54837,chicago
10800,chicago
20000,chicago
8000,chicago
24000,dallas
24995,dallas
35,dallas
18784,dallas
179900,dallas
179900,dallas
26990,dallas
108995,dallas
24500,dallas
5800,dallas
95,dallas
2900,dallas
10995,dallas
10877,dallas
33447,dallas
30000,dallas
95,dallas
49891,losangeles
10000,dallas
10000,dallas
4000,dallas
104995,dallas
20950,dallas
39500,dallas
17495,dallas
18500,dallas
21500,dallas
24995,dallas
12900,dallas
8900,dallas
7900,dallas
67900,dallas
17995,dallas
16000,dallas
38891,losangeles
49891,losangeles
39891,losangeles
329891,losangeles
39891,losangeles
49891,losangeles
71891,losangeles
104891,losangeles
11900,losangeles
17600,losangeles
10000,losangeles
2200,losangeles
2000,losangeles
11999,losangeles
7300,losangeles
900,losangeles
37900,dallas
52995,dallas
10995,dallas
19995,dallas
52995,dallas
69995,dallas
22997,dallas
17995,dallas
19995,dallas
52995,dallas
8995,dallas
52995,dallas
24995,dallas
9800,dallas
90,dallas
185,dallas
19995,dallas
35750,sanantonio
6500,losangeles
17500,losangeles
69000,losangeles
975,losangeles
14000,losangeles
1,losangeles
14000,losangeles
30400,losangeles
26400,losangeles
42900,losangeles
11900,losangeles
13647,losangeles
26000,losangeles
25900,losangeles
90,dallas
12995,dallas
30000,dallas
89995,dallas
2800,dallas
24370,dallas
145,dallas
20995,dallas
41995,dallas
8000,dallas
19997,dallas
52997,dallas
299998,dallas
24997,dallas
499998,dallas
185,dallas
26995,sanantonio
22995,sanantonio
33995,sanantonio
44995,sanantonio
16125,sanantonio
13125,sanantonio
9995,sanantonio
14995,sanantonio
31525,sanantonio
47995,sanantonio
57995,sanantonio
4999,sanantonio
64990,sanantonio
12125,sanantonio
28777,sanantonio
42900,losangeles
26400,losangeles
32000,losangeles
20500,losangeles
45000,losangeles
26400,losangeles
45000,losangeles
12900,losangeles
30400,losangeles
20900,losangeles
395,losangeles
31500,losangeles
200,losangeles
29999,dallas
57977,dallas
65000,dallas
145,dallas
90,dallas
90,dallas
1600,dallas
39900,dallas
19995,dallas
13750,dallas
95000,sandiego
16500,philadelphia
84999,sanantonio
12500,sanantonio
20750,sanantonio
450,sanantonio
54995,sanantonio
